Freq.	gain	phase
9.54992586021424e+01	-4.59347094724823e+01	-8.97105595103965e+01
9.77237220955799e+01	-4.61502005594372e+01	-8.97176464184396e+01
9.99999999999987e+01	-4.63664519003643e+01	-8.97245836094010e+01
1.02329299228074e+02	-4.65835022889783e+01	-8.97313747591653e+01
1.04712854805089e+02	-4.68013926553104e+01	-8.97380234661038e+01
1.07151930523759e+02	-4.70201661989398e+01	-8.97445332529676e+01
1.09647819614317e+02	-4.72398685321265e+01	-8.97509075687397e+01
1.12201845430195e+02	-4.74605478337430e+01	-8.97571497904474e+01
1.14815362149687e+02	-4.76822550149949e+01	-8.97632632249350e+01
1.17489755493951e+02	-4.79050438980318e+01	-8.97692511105982e+01
1.20226443461740e+02	-4.81289714086725e+01	-8.97751166190801e+01
1.23026877081237e+02	-4.83540977846080e+01	-8.97808628569307e+01
1.25892541179415e+02	-4.85804868006037e+01	-8.97864928672297e+01
1.28824955169312e+02	-4.88082060123991e+01	-8.97920096311729e+01
1.31825673855639e+02	-4.90373270212118e+01	-8.97974160696239e+01
1.34896288259164e+02	-4.92679257609781e+01	-8.98027150446307e+01
1.38038426460287e+02	-4.95000828107327e+01	-8.98079093609071e+01
1.41253754462274e+02	-4.97338837348311e+01	-8.98130017672811e+01
1.44543977074591e+02	-4.99694194540641e+01	-8.98179949581086e+01
1.47910838816819e+02	-5.02067866511196e+01	-8.98228915746530e+01
1.51356124843619e+02	-5.04460882142997e+01	-8.98276942064326e+01
1.54881661891246e+02	-5.06874337239422e+01	-8.98324053925319e+01
1.58489319246109e+02	-5.09309399866070e+01	-8.98370276228812e+01
1.62181009735891e+02	-5.11767316228088e+01	-8.98415633395000e+01
1.65958690743754e+02	-5.14249417149121e+01	-8.98460149377062e+01
1.69824365246172e+02	-5.16757125227829e+01	-8.98503847672896e+01
1.73780082874935e+02	-5.19291962759370e+01	-8.98546751336474e+01
1.77827941003890e+02	-5.21855560522715e+01	-8.98588882988829e+01
1.81970085860996e+02	-5.24449667550601e+01	-8.98630264828624e+01
1.86208713666284e+02	-5.27076162017740e+01	-8.98670918642303e+01
1.90546071796322e+02	-5.29737063405301e+01	-8.98710865813792e+01
1.94984459975802e+02	-5.32434546126436e+01	-8.98750127333702e+01
1.99526231496885e+02	-5.35170954829608e+01	-8.98788723808004e+01
2.04173794466950e+02	-5.37948821635007e+01	-8.98826675466111e+01
2.08929613085401e+02	-5.40770885605915e+01	-8.98864002168311e+01
2.13796208950220e+02	-5.43640114813329e+01	-8.98900723412452e+01
2.18776162394952e+02	-5.46559731421135e+01	-8.98936858339794e+01
2.23872113856831e+02	-5.49533240303581e+01	-8.98972425739882e+01
2.29086765276774e+02	-5.52564461810978e+01	-8.99007444054292e+01
2.34422881531989e+02	-5.55657569428631e+01	-8.99041931379047e+01
2.39883291901946e+02	-5.58817133235018e+01	-8.99075905465443e+01
2.45470891568500e+02	-5.62048170267206e+01	-8.99109383718982e+01
2.51188643150955e+02	-5.65356203156657e+01	-8.99142383195990e+01
2.57039578276883e+02	-5.68747328723209e+01	-8.99174920597412e+01
2.63026799189535e+02	-5.72228298631037e+01	-8.99207012259110e+01
2.69153480392688e+02	-5.75806614747986e+01	-8.99238674137795e+01
2.75422870333813e+02	-5.79490642550148e+01	-8.99269921791454e+01
2.81838293126441e+02	-5.83289746834727e+01	-8.99300770352762e+01
2.88403150312657e+02	-5.87214455227568e+01	-8.99331234493474e+01
2.95120922666634e+02	-5.91276656613359e+01	-8.99361328377063e+01
3.01995172040197e+02	-5.95489843844824e+01	-8.99391065595910e+01
3.09029543251355e+02	-5.99869413148849e+01	-8.99420459087907e+01
3.16227766016833e+02	-6.04433036910561e+01	-8.99449521025268e+01
3.23593656929624e+02	-6.09201132538594e+01	-8.99478262665324e+01
3.31131121482586e+02	-6.14197458757510e+01	-8.99506694148479e+01
3.38844156139198e+02	-6.19449883293530e+01	-8.99534824221495e+01
3.46736850452527e+02	-6.24991384703075e+01	-8.99562659853339e+01
3.54813389233570e+02	-6.30861379647397e+01	-8.99590205693190e+01
3.63078054770096e+02	-6.37107511358582e+01	-8.99617463291298e+01
3.71535229097167e+02	-6.43788106066450e+01	-8.99644429954202e+01
3.80189396320556e+02	-6.50975621105343e+01	-8.99671097019645e+01
3.89045144994275e+02	-6.58761607663128e+01	-8.99697447179169e+01
3.98107170553492e+02	-6.67264064155072e+01	-8.99723450176372e+01
4.07380277804107e+02	-6.76638710918312e+01	-8.99749055605986e+01
4.16869383470329e+02	-6.87096998452358e+01	-8.99774180251050e+01
4.26579518801586e+02	-6.98936337819925e+01	-8.99798684432226e+01
4.36515832240160e+02	-7.12594093952002e+01	-8.99822324374345e+01
4.46683592150957e+02	-7.28752012890141e+01	-8.99844646460244e+01
4.57088189614868e+02	-7.48560895420038e+01	-8.99864719568167e+01
4.67735141287191e+02	-7.74202914195422e+01	-8.99880317180742e+01
4.78630092322631e+02	-8.10674569980405e+01	-8.99884541996328e+01
4.89778819368439e+02	-8.74656847339740e+01	-8.99840408943165e+01
5.01187233627265e+02	-1.08542534191080e+02	8.98465888568145e+01
5.12861383991357e+02	-8.60521758539366e+01	8.99856447172852e+01
5.24807460249765e+02	-8.03614960436437e+01	8.99885309184345e+01
5.37031796370245e+02	-7.69493792159621e+01	8.99878267916372e+01
5.49540873857616e+02	-7.45025073182613e+01	8.99861679787420e+01
5.62341325190341e+02	-7.25919015196133e+01	8.99841141864686e+01
5.75439937337148e+02	-7.10228766579507e+01	8.99818560374724e+01
5.88843655355580e+02	-6.96904332598257e+01	8.99794756768029e+01
6.02559586074349e+02	-6.85314358252258e+01	8.99770138862921e+01
6.16595001861473e+02	-6.75049469784182e+01	8.99744928554687e+01
6.30957344480184e+02	-6.65829049449010e+01	8.99719253994869e+01
6.45654229034646e+02	-6.57452332889680e+01	8.99693191855156e+01
6.60693448007586e+02	-6.49770723694429e+01	8.99666788597517e+01
6.76082975391972e+02	-6.42671155373278e+01	8.99640071984757e+01
6.91830970918926e+02	-6.36065599583821e+01	8.99613057683108e+01
7.07945784384127e+02	-6.29884182481814e+01	8.99585753234892e+01
7.24435960074979e+02	-6.24070515536452e+01	8.99558160546032e+01
7.41310241300906e+02	-6.18578437369981e+01	8.99530277496983e+01
7.58577575029172e+02	-6.13369683957931e+01	8.99502099016449e+01
7.76247116628680e+02	-6.08412186800557e+01	8.99473617814914e+01
7.94328234724269e+02	-6.03678806293142e+01	8.99444824896565e+01
8.12830516164087e+02	-5.99146373214456e+01	8.99415709923145e+01
8.31763771102658e+02	-5.94794952543779e+01	8.99386261476666e+01
8.51138038202363e+02	-5.90607270452784e+01	8.99356467251613e+01
8.70963589956067e+02	-5.86568262903255e+01	8.99326314197114e+01
8.91250938133732e+02	-5.82664716134710e+01	8.99295788623018e+01
9.12010839355896e+02	-5.78884977467148e+01	8.99264876279521e+01
9.33254300796977e+02	-5.75218720532003e+01	8.99233562417169e+01
9.54992586021421e+02	-5.71656753080553e+01	8.99201831832080e+01
9.77237220955795e+02	-5.68190858424216e+01	8.99169668899934e+01
9.99999999999984e+02	-5.64813663679891e+01	8.99137057601294e+01
1.02329299228074e+03	-5.61518529557464e+01	8.99103981540199e+01
1.04712854805088e+03	-5.58299457594022e+01	8.99070423957448e+01
1.07151930523759e+03	-5.55151011619865e+01	8.99036367739689e+01
1.09647819614317e+03	-5.52068250912035e+01	8.99001795425115e+01
1.12201845430195e+03	-5.49046673006438e+01	8.98966689206445e+01
1.14815362149686e+03	-5.46082164539036e+01	8.98931030931658e+01
1.17489755493951e+03	-5.43170958798625e+01	8.98894802102888e+01
1.20226443461739e+03	-5.40309598919234e+01	8.98857983873774e+01
1.23026877081236e+03	-5.37494905834801e+01	8.98820557045526e+01
1.25892541179415e+03	-5.34723950274034e+01	8.98782502061873e+01
1.28824955169311e+03	-5.31994028197978e+01	8.98743799003075e+01
1.31825673855639e+03	-5.29302639183471e+01	8.98704427579109e+01
1.34896288259163e+03	-5.26647467337369e+01	8.98664367122124e+01
1.38038426460286e+03	-5.24026364393149e+01	8.98623596578259e+01
1.41253754462273e+03	-5.21437334696227e+01	8.98582094498880e+01
1.44543977074590e+03	-5.18878521829463e+01	8.98539839031288e+01
1.47910838816818e+03	-5.16348196667671e+01	8.98496807908952e+01
1.51356124843618e+03	-5.13844746681071e+01	8.98452978441282e+01
1.54881661891246e+03	-5.11366666333556e+01	8.98408327502990e+01
1.58489319246109e+03	-5.08912548443427e+01	8.98362831523047e+01
1.62181009735890e+03	-5.06481076392585e+01	8.98316466473262e+01
1.65958690743753e+03	-5.04071017085631e+01	8.98269207856487e+01
1.69824365246172e+03	-5.01681214573477e+01	8.98221030694474e+01
1.73780082874935e+03	-4.99310584267219e+01	8.98171909515375e+01
1.77827941003889e+03	-4.96958107677538e+01	8.98121818340903e+01
1.81970085860995e+03	-4.94622827623094e+01	8.98070730673151e+01
1.86208713666284e+03	-4.92303843858326e+01	8.98018619481074e+01
1.90546071796322e+03	-4.90000309077135e+01	8.97965457186630e+01
1.94984459975801e+03	-4.87711425254121e+01	8.97911215650594e+01
1.99526231496885e+03	-4.85436440289543e+01	8.97855866158015e+01
2.04173794466950e+03	-4.83174644928087e+01	8.97799379403349e+01
2.08929613085400e+03	-4.80925369924929e+01	8.97741725475233e+01
2.13796208950220e+03	-4.78687983435537e+01	8.97682873840916e+01
2.18776162394952e+03	-4.76461888608264e+01	8.97622793330331e+01
2.23872113856830e+03	-4.74246521361031e+01	8.97561452119813e+01
2.29086765276773e+03	-4.72041348325416e+01	8.97498817715443e+01
2.34422881531988e+03	-4.69845864943205e+01	8.97434856936025e+01
2.39883291901945e+03	-4.67659593702006e+01	8.97369535895682e+01
2.45470891568499e+03	-4.65482082497902e+01	8.97302819986064e+01
2.51188643150954e+03	-4.63312903114317e+01	8.97234673858161e+01
2.57039578276882e+03	-4.61151649807339e+01	8.97165061403718e+01
2.63026799189534e+03	-4.58997937988707e+01	8.97093945736229e+01
2.69153480392687e+03	-4.56851402998506e+01	8.97021289171522e+01
2.75422870333812e+03	-4.54711698960360e+01	8.96947053207905e+01
2.81838293126441e+03	-4.52578497712604e+01	8.96871198505882e+01
2.88403150312656e+03	-4.50451487809505e+01	8.96793684867412e+01
2.95120922666633e+03	-4.48330373587144e+01	8.96714471214712e+01
3.01995172040196e+03	-4.46214874289051e+01	8.96633515568598e+01
3.09029543251354e+03	-4.44104723247125e+01	8.96550775026334e+01
3.16227766016832e+03	-4.41999667113760e+01	8.96466205738999e+01
3.23593656929623e+03	-4.39899465141438e+01	8.96379762888349e+01
3.31131121482585e+03	-4.37803888506382e+01	8.96291400663165e+01
3.38844156139197e+03	-4.35712719673146e+01	8.96201072235075e+01
3.46736850452526e+03	-4.33625751797266e+01	8.96108729733841e+01
3.54813389233569e+03	-4.31542788163340e+01	8.96014324222093e+01
3.63078054770095e+03	-4.29463641656121e+01	8.95917805669500e+01
3.71535229097166e+03	-4.27388134262388e+01	8.95819122926370e+01
3.80189396320555e+03	-4.25316096601546e+01	8.95718223696652e+01
3.89045144994274e+03	-4.23247367483061e+01	8.95615054510340e+01
3.98107170553490e+03	-4.21181793488976e+01	8.95509560695267e+01
4.07380277804106e+03	-4.19119228579904e+01	8.95401686348252e+01
4.16869383470328e+03	-4.17059533722989e+01	8.95291374305613e+01
4.26579518801585e+03	-4.15002576540468e+01	8.95178566113022e+01
4.36515832240158e+03	-4.12948230977526e+01	8.95063201994671e+01
4.46683592150955e+03	-4.10896376988282e+01	8.94945220821758e+01
4.57088189614867e+03	-4.08846900238782e+01	8.94824560080264e+01
4.67735141287190e+03	-4.06799691825980e+01	8.94701155838001e+01
4.78630092322630e+03	-4.04754648011746e+01	8.94574942710930e+01
4.89778819368438e+03	-4.02711669971016e+01	8.94445853828710e+01
5.01187233627263e+03	-4.00670663553260e+01	8.94313820799486e+01
5.12861383991356e+03	-3.98631539056472e+01	8.94178773673874e+01
5.24807460249763e+03	-3.96594211013009e+01	8.94040640908146e+01
5.37031796370243e+03	-3.94558597986538e+01	8.93899349326584e+01
5.49540873857615e+03	-3.92524622379547e+01	8.93754824082984e+01
5.62341325190339e+03	-3.90492210250718e+01	8.93606988621302e+01
5.75439937337147e+03	-3.88461291141752e+01	8.93455764635412e+01
5.88843655355578e+03	-3.86431797913012e+01	8.93301072027959e+01
6.02559586074347e+03	-3.84403666587539e+01	8.93142828868293e+01
6.16595001861471e+03	-3.82376836203033e+01	8.92980951349449e+01
6.30957344480182e+03	-3.80351248671297e+01	8.92815353744175e+01
6.45654229034644e+03	-3.78326848644808e+01	8.92645948359962e+01
6.60693448007584e+03	-3.76303583390021e+01	8.92472645493074e+01
6.76082975391969e+03	-3.74281402667022e+01	8.92295353381540e+01
6.91830970918924e+03	-3.72260258615255e+01	8.92113978157108e+01
7.07945784384125e+03	-3.70240105644995e+01	8.91928423796109e+01
7.24435960074977e+03	-3.68220900334211e+01	8.91738592069230e+01
7.41310241300904e+03	-3.66202601330681e+01	8.91544382490173e+01
7.58577575029170e+03	-3.64185169258913e+01	8.91345692263153e+01
7.76247116628677e+03	-3.62168566631842e+01	8.91142416229247e+01
7.94328234724267e+03	-3.60152757766888e+01	8.90934446811533e+01
8.12830516164084e+03	-3.58137708706240e+01	8.90721673959019e+01
8.31763771102656e+03	-3.56123387141192e+01	8.90503985089330e+01
8.51138038202361e+03	-3.54109762340276e+01	8.90281265030124e+01
8.70963589956064e+03	-3.52096805081015e+01	8.90053395959211e+01
8.91250938133729e+03	-3.50084487585198e+01	8.89820257343357e+01
9.12010839355893e+03	-3.48072783457416e+01	8.89581725875739e+01
9.33254300796974e+03	-3.46061667626790e+01	8.89337675412025e+01
9.54992586021418e+03	-3.44051116291635e+01	8.89087976905051e+01
9.77237220955792e+03	-3.42041106867150e+01	8.88832498338084e+01
9.99999999999981e+03	-3.40031617935701e+01	8.88571104656611e+01
1.02329299228073e+04	-3.38022629199801e+01	8.88303657698656e+01
1.04712854805088e+04	-3.36014121437598e+01	8.88030016123585e+01
1.07151930523759e+04	-3.34006076460816e+01	8.87750035339377e+01
1.09647819614316e+04	-3.31998477074892e+01	8.87463567428313e+01
1.12201845430194e+04	-3.29991307041439e+01	8.87170461071090e+01
1.14815362149686e+04	-3.27984551042788e+01	8.86870561469301e+01
1.17489755493951e+04	-3.25978194648512e+01	8.86563710266258e+01
1.20226443461739e+04	-3.23972224284005e+01	8.86249745466151e+01
1.23026877081236e+04	-3.21966627200921e+01	8.85928501351489e+01
1.25892541179414e+04	-3.19961391449370e+01	8.85599808398808e+01
1.28824955169311e+04	-3.17956505851931e+01	8.85263493192612e+01
1.31825673855638e+04	-3.15951959979340e+01	8.84919378337533e+01
1.34896288259163e+04	-3.13947744127743e+01	8.84567282368652e+01
1.38038426460286e+04	-3.11943849297705e+01	8.84207019660013e+01
1.41253754462273e+04	-3.09940267174496e+01	8.83838400331218e+01
1.44543977074590e+04	-3.07936990110119e+01	8.83461230152166e+01
1.47910838816818e+04	-3.05934011106602e+01	8.83075310445849e+01
1.51356124843618e+04	-3.03931323800751e+01	8.82680437989201e+01
1.54881661891245e+04	-3.01928922450308e+01	8.82276404911991e+01
1.58489319246108e+04	-2.99926801921438e+01	8.81862998593724e+01
1.62181009735890e+04	-2.97924957677345e+01	8.81440001558487e+01
1.65958690743753e+04	-2.95923385768516e+01	8.81007191367838e+01
1.69824365246171e+04	-2.93922082823918e+01	8.80564340511580e+01
1.73780082874934e+04	-2.91921046043581e+01	8.80111216296503e+01
1.77827941003889e+04	-2.89920273192248e+01	8.79647580733002e+01
1.81970085860995e+04	-2.87919762594483e+01	8.79173190419660e+01
1.86208713666283e+04	-2.85919513130687e+01	8.78687796425665e+01
1.90546071796321e+04	-2.83919524234464e+01	8.78191144171145e+01
1.94984459975801e+04	-2.81919795891095e+01	8.77682973305375e+01
1.99526231496884e+04	-2.79920328637239e+01	8.77163017582863e+01
2.04173794466949e+04	-2.77921123561658e+01	8.76631004737296e+01
2.08929613085400e+04	-2.75922182307095e+01	8.76086656353352e+01
2.13796208950219e+04	-2.73923507073652e+01	8.75529687736487e+01
2.18776162394951e+04	-2.71925100622813e+01	8.74959807780496e+01
2.23872113856830e+04	-2.69926966283095e+01	8.74376718833103e+01
2.29086765276773e+04	-2.67929107956441e+01	8.73780116559370e+01
2.34422881531988e+04	-2.65931530126280e+01	8.73169689803211e+01
2.39883291901944e+04	-2.63934237866319e+01	8.72545120446753e+01
2.45470891568498e+04	-2.61937236851060e+01	8.71906083267900e+01
2.51188643150953e+04	-2.59940533366741e+01	8.71252245795714e+01
2.57039578276881e+04	-2.57944134324575e+01	8.70583268164256e+01
2.63026799189533e+04	-2.55948047274589e+01	8.69898802964423e+01
2.69153480392686e+04	-2.53952280420526e+01	8.69198495093942e+01
2.75422870333811e+04	-2.51956842636969e+01	8.68481981606021e+01
2.81838293126440e+04	-2.49961743486907e+01	8.67748891556113e+01
2.88403150312655e+04	-2.47966993241313e+01	8.66998845847426e+01
2.95120922666633e+04	-2.45972602899608e+01	8.66231457074874e+01
3.01995172040196e+04	-2.43978584212216e+01	8.65446329368034e+01
3.09029543251353e+04	-2.41984949703877e+01	8.64643058232709e+01
3.16227766016832e+04	-2.39991712699006e+01	8.63821230391745e+01
3.23593656929622e+04	-2.37998887348525e+01	8.62980423625009e+01
3.31131121482584e+04	-2.36006488658247e+01	8.62120206608749e+01
3.38844156139196e+04	-2.34014532518776e+01	8.61240138754471e+01
3.46736850452525e+04	-2.32023035737567e+01	8.60339770047822e+01
3.54813389233568e+04	-2.30032016071867e+01	8.59418640887130e+01
3.63078054770094e+04	-2.28041492264656e+01	8.58476281922775e+01
3.71535229097165e+04	-2.26051484081748e+01	8.57512213896845e+01
3.80189396320553e+04	-2.24062012350458e+01	8.56525947483494e+01
3.89045144994273e+04	-2.22073099001270e+01	8.55516983131018e+01
3.98107170553489e+04	-2.20084767110963e+01	8.54484810905248e+01
4.07380277804104e+04	-2.18097040947388e+01	8.53428910334668e+01
4.16869383470327e+04	-2.16109946017750e+01	8.52348750258631e+01
4.26579518801584e+04	-2.14123509117203e+01	8.51243788677396e+01
4.36515832240157e+04	-2.12137758381956e+01	8.50113472606697e+01
4.46683592150954e+04	-2.10152723343624e+01	8.48957237935604e+01
4.57088189614866e+04	-2.08168434985240e+01	8.47774509288333e+01
4.67735141287188e+04	-2.06184925801503e+01	8.46564699892104e+01
4.78630092322628e+04	-2.04202229860738e+01	8.45327211450216e+01
4.89778819368436e+04	-2.02220382869105e+01	8.44061434021255e+01
5.01187233627262e+04	-2.00239422238774e+01	8.42766745906241e+01
5.12861383991354e+04	-1.98259387158426e+01	8.41442513543467e+01
5.24807460249762e+04	-1.96280318665327e+01	8.40088091411297e+01
5.37031796370241e+04	-1.94302259723149e+01	8.38702821942567e+01
5.49540873857613e+04	-1.92325255299829e+01	8.37286035447734e+01
5.62341325190337e+04	-1.90349352451978e+01	8.35837050052217e+01
5.75439937337145e+04	-1.88374600408518e+01	8.34355171643863e+01
5.88843655355577e+04	-1.86401050662080e+01	8.32839693837821e+01
6.02559586074345e+04	-1.84428757058574e+01	8.31289897952973e+01
6.16595001861469e+04	-1.82457775896228e+01	8.29705053009751e+01
6.30957344480180e+04	-1.80488166022354e+01	8.28084415741732e+01
6.45654229034642e+04	-1.78519988938556e+01	8.26427230630861e+01
6.60693448007582e+04	-1.76553308905367e+01	8.24732729960658e+01
6.76082975391967e+04	-1.74588193053171e+01	8.23000133894640e+01
6.91830970918922e+04	-1.72624711497389e+01	8.21228650580229e+01
7.07945784384123e+04	-1.70662937454373e+01	8.19417476276805e+01
7.24435960074975e+04	-1.68702947363911e+01	8.17565795515090e+01
7.41310241300902e+04	-1.66744821013583e+01	8.15672781285749e+01
7.58577575029167e+04	-1.64788641668727e+01	8.13737595262890e+01
7.76247116628675e+04	-1.62834496205124e+01	8.11759388062187e+01
7.94328234724264e+04	-1.60882475244262e+01	8.09737299535759e+01
8.12830516164082e+04	-1.58932673295253e+01	8.07670459110651e+01
8.31763771102653e+04	-1.56985188895430e+01	8.05557986165396e+01
8.51138038202358e+04	-1.55040124762791e+01	8.03398990461522e+01
8.70963589956062e+04	-1.53097587939691e+01	8.01192572610838e+01
8.91250938133726e+04	-1.51157689953020e+01	7.98937824609178e+01
9.12010839355890e+04	-1.49220546967963e+01	7.96633830414833e+01
9.33254300796971e+04	-1.47286279946813e+01	7.94279666587491e+01
9.54992586021415e+04	-1.45355014813317e+01	7.91874402992339e+01
9.77237220955789e+04	-1.43426882617607e+01	7.89417103567307e+01
9.99999999999978e+04	-1.41502019699965e+01	7.86906827154734e+01
1.02329299228073e+05	-1.39580567863530e+01	7.84342628414477e+01
1.04712854805088e+05	-1.37662674542265e+01	7.81723558805348e+01
1.07151930523758e+05	-1.35748492967101e+01	7.79048667642010e+01
1.09647819614316e+05	-1.33838182347419e+01	7.76317003256041e+01
1.12201845430194e+05	-1.31931908029561e+01	7.73527614212441e+01
1.14815362149686e+05	-1.30029841676962e+01	7.70679550648533e+01
1.17489755493950e+05	-1.28132161432463e+01	7.67771865684207e+01
1.20226443461739e+05	-1.26239052082675e+01	7.64803616935929e+01
1.23026877081235e+05	-1.24350705232660e+01	7.61773868153787e+01
1.25892541179414e+05	-1.22467319449358e+01	7.58681690920985e+01
1.28824955169311e+05	-1.20589100427809e+01	7.55526166505304e+01
1.31825673855638e+05	-1.18716261132200e+01	7.52306387791393e+01
1.34896288259162e+05	-1.16849021941065e+01	7.49021461345619e+01
1.38038426460285e+05	-1.14987610782562e+01	7.45670509595620e+01
1.41253754462272e+05	-1.13132263242428e+01	7.42252673096245e+01
1.44543977074590e+05	-1.11283222703836e+01	7.38767112993759e+01
1.47910838816817e+05	-1.09440740420191e+01	7.35213013512211e+01
1.51356124843617e+05	-1.07605075612414e+01	7.31589584631674e+01
1.54881661891245e+05	-1.05776495548024e+01	7.27896064886306e+01
1.58489319246108e+05	-1.03955275581227e+01	7.24131724240999e+01
1.62181009735889e+05	-1.02141699183546e+01	7.20295867104813e+01
1.65958690743752e+05	-1.00336057978670e+01	7.16387835515866e+01
1.69824365246171e+05	-9.85386517103844e+00	7.12407012348063e+01
1.73780082874934e+05	-9.67497882245205e+00	7.08352824709733e+01
1.77827941003888e+05	-9.49697833892255e+00	7.04224747369688e+01
1.81970085860994e+05	-9.31989610278061e+00	7.00022306374180e+01
1.86208713666283e+05	-9.14376527844545e+00	6.95745082671687e+01
1.90546071796320e+05	-8.96861979702885e+00	6.91392715846636e+01
1.94984459975800e+05	-8.79449433766381e+00	6.86964907927872e+01
1.99526231496883e+05	-8.62142430554327e+00	6.82461427265367e+01
2.04173794466948e+05	-8.44944580465627e+00	6.77882112414039e+01
2.08929613085399e+05	-8.27859560722479e+00	6.73226876063529e+01
2.13796208950218e+05	-8.10891111978899e+00	6.68495709003481e+01
2.18776162394950e+05	-7.94043034293026e+00	6.63688684027443e+01
2.23872113856829e+05	-7.77319182817376e+00	6.58805959854941e+01
2.29086765276772e+05	-7.60723462793229e+00	6.53847784936402e+01
2.34422881531987e+05	-7.44259824558025e+00	6.48814501328700e+01
2.39883291901944e+05	-7.27932257258996e+00	6.43706548229295e+01
2.45470891568497e+05	-7.11744783047505e+00	6.38524465678045e+01
2.51188643150952e+05	-6.95701449658692e+00	6.33268897754584e+01
2.57039578276880e+05	-6.79806323620634e+00	6.27940595943727e+01
2.63026799189532e+05	-6.64063482274049e+00	6.22540422065295e+01
2.69153480392685e+05	-6.48477005543803e+00	6.17069351030264e+01
2.75422870333810e+05	-6.33050966914860e+00	6.11528473200167e+01
2.81838293126439e+05	-6.17789424529700e+00	6.05918996632306e+01
2.88403150312654e+05	-6.02696411615886e+00	6.00242248901983e+01
2.95120922666632e+05	-5.87775926353902e+00	5.94499678487665e+01
3.01995172040195e+05	-5.73031921482256e+00	5.88692855782684e+01
3.09029543251352e+05	-5.58468293759745e+00	5.82823473742456e+01
3.16227766016831e+05	-5.44088872892286e+00	5.76893347968443e+01
3.23593656929621e+05	-5.29897410450315e+00	5.70904416389160e+01
3.31131121482583e+05	-5.15897568565557e+00	5.64858738413025e+01
3.38844156139195e+05	-5.02092908393586e+00	5.58758493496699e+01
3.46736850452523e+05	-4.88486878798404e+00	5.52605979282368e+01
3.54813389233567e+05	-4.75082804617015e+00	5.46403608977866e+01
3.63078054770093e+05	-4.61883875799818e+00	5.40153908524189e+01
3.71535229097164e+05	-4.48893135734380e+00	5.33859512739524e+01
3.80189396320552e+05	-4.36113470639295e+00	5.27523161272201e+01
3.89045144994271e+05	-4.23547598988155e+00	5.21147693859215e+01
3.98107170553488e+05	-4.11198060915630e+00	5.14736044812286e+01
4.07380277804103e+05	-3.99067209180953e+00	5.08291237516953e+01
4.16869383470325e+05	-3.87157199451417e+00	5.01816377786268e+01
4.26579518801582e+05	-3.75469982301122e+00	4.95314647296054e+01
4.36515832240156e+05	-3.64007294658654e+00	4.88789295884810e+01
4.46683592150952e+05	-3.52770653652796e+00	4.82243634340667e+01
4.57088189614864e+05	-3.41761349571786e+00	4.75681025852661e+01
4.67735141287187e+05	-3.30980441231234e+00	4.69104878010168e+01
4.78630092322627e+05	-3.20428751047085e+00	4.62518633812184e+01
4.89778819368434e+05	-3.10106861922413e+00	4.55925762956179e+01
5.01187233627260e+05	-3.00015114290047e+00	4.49329752431673e+01
5.12861383991352e+05	-2.90153605492063e+00	4.42734097849042e+01
5.24807460249760e+05	-2.80522188503139e+00	4.36142293623413e+01
5.37031796370240e+05	-2.71120473165039e+00	4.29557824130589e+01
5.49540873857611e+05	-2.61947827460318e+00	4.22984154270647e+01
5.62341325190335e+05	-2.53003380507463e+00	4.16424720644970e+01
5.75439937337143e+05	-2.44286025945974e+00	4.09882922494014e+01
5.88843655355575e+05	-2.35794426224130e+00	4.03362112803053e+01
6.02559586074343e+05	-2.27527019422810e+00	3.96865590949812e+01
6.16595001861467e+05	-2.19482023916846e+00	3.90396593367220e+01
6.30957344480178e+05	-2.11657446845318e+00	3.83958286892251e+01
6.45654229034640e+05	-2.04051091454669e+00	3.77553761079866e+01
6.60693448007580e+05	-1.96660565987624e+00	3.71186021656136e+01
6.76082975391965e+05	-1.89483292910147e+00	3.64857984243408e+01
6.91830970918920e+05	-1.82516518854485e+00	3.58572468757474e+01
7.07945784384121e+05	-1.75757324177016e+00	3.52332193565134e+01
7.24435960074972e+05	-1.69202634841362e+00	3.46139771953365e+01
7.41310241300899e+05	-1.62849232367619e+00	3.39997707124778e+01
7.58577575029165e+05	-1.56693765299774e+00	3.33908388911074e+01
7.76247116628673e+05	-1.50732761131300e+00	3.27874091394797e+01
7.94328234724262e+05	-1.44962636784371e+00	3.21896969568798e+01
8.12830516164079e+05	-1.39379710704664e+00	3.15979058128407e+01
8.31763771102650e+05	-1.33980214285445e+00	3.10122270216940e+01
8.51138038202355e+05	-1.28760303339843e+00	3.04328396883105e+01
8.70963589956059e+05	-1.23716068083937e+00	2.98599105561960e+01
8.91250938133723e+05	-1.18843545698976e+00	2.92935942160058e+01
9.12010839355887e+05	-1.14138729799645e+00	2.87340330476871e+01
9.33254300796968e+05	-1.09597580782042e+00	2.81813573351736e+01
9.54992586021412e+05	-1.05216036663431e+00	2.76356855293935e+01
9.77237220955786e+05	-1.00990021047526e+00	2.70971242445605e+01
9.99999999999975e+05	-9.69154538436115e-01	2.65657686801216e+01
1.02329299228073e+06	-9.29882588254101e-01	2.60417027361073e+01
1.04712854805087e+06	-8.92043724637490e-01	2.55249993764930e+01
1.07151930523758e+06	-8.55597512531702e-01	2.50157208839804e+01
1.09647819614316e+06	-8.20503785551978e-01	2.45139191297523e+01
1.12201845430194e+06	-7.86722723339086e-01	2.40196360591263e+01
1.14815362149685e+06	-7.54214907004583e-01	2.35329039562028e+01
